url_length,num_hyphens,num_at,has_ip,num_subdirectories,length_subdomain,has_https,is_shortened,label
35,0,0,False,1,15,True,False,1
22,0,0,False,1,0,True,False,1
33,1,0,False,1,11,True,False,1
22,0,0,False,1,0,True,True,1
28,0,0,False,1,0,True,True,1
20,0,0,False,1,0,True,False,1
36,1,0,False,1,14,True,False,1
43,2,0,False,1,23,True,False,1
54,1,0,False,1,5,True,False,1
62,1,0,False,1,36,True,False,1
22,0,0,False,1,0,True,False,1
69,1,0,False,4,5,True,False,1
175,3,0,False,5,4,True,False,1
36,1,0,False,1,14,True,False,1
31,1,0,False,1,14,True,False,1
38,0,0,False,1,18,True,False,1
153,2,0,False,5,4,True,False,1
27,0,0,False,1,0,True,False,1
175,2,0,False,5,4,True,False,1
178,4,0,False,5,4,True,False,1
34,2,0,False,1,9,True,False,1
43,3,0,False,2,18,True,False,1
42,3,0,False,1,22,True,False,1
175,3,0,False,5,4,True,False,1
45,3,0,False,1,25,True,False,1
34,1,0,False,1,12,True,False,1
64,4,0,False,2,4,True,False,1
44,6,0,False,1,24,True,False,1
61,4,0,False,1,6,True,False,1
67,4,0,False,2,4,True,False,1
31,0,0,False,1,11,True,False,1
27,0,0,False,1,0,True,True,1
61,1,0,False,1,36,False,False,1
32,0,0,False,1,12,True,False,1
40,2,0,False,1,15,True,False,1
28,0,0,False,1,0,True,True,1
29,0,0,False,1,9,True,False,1
28,0,0,False,1,0,True,True,1
25,0,0,False,1,8,True,False,1
49,2,0,False,1,22,True,False,1
85,5,0,False,2,15,True,False,1
39,1,0,False,1,14,True,False,1
175,2,0,False,5,4,True,False,1
23,0,0,False,1,1,True,False,1
22,0,0,False,1,0,True,False,1
28,1,0,False,1,11,True,False,1
44,2,0,False,2,0,True,False,1
44,1,0,False,1,19,True,False,1
38,0,0,False,1,20,True,False,1
35,1,0,False,1,14,True,False,1
28,1,0,False,1,11,True,False,1
67,1,0,False,1,46,True,False,1
41,3,0,False,1,21,True,False,1
30,2,0,False,1,0,True,False,1
65,0,0,False,3,5,True,False,1
31,1,0,False,1,0,True,False,1
116,2,0,False,3,9,True,False,1
28,0,0,False,1,0,True,True,1
69,4,0,False,1,0,True,False,1
31,0,0,False,1,10,True,False,1
21,1,0,False,1,0,True,False,1
23,0,0,False,1,1,True,False,1
32,1,0,False,1,6,True,False,1
130,0,0,False,1,2,True,False,1
25,1,0,False,0,0,True,False,1
51,0,0,False,2,10,True,False,1
32,0,0,False,1,7,True,False,1
40,0,0,False,1,4,True,False,1
28,0,0,False,1,0,True,True,1
37,0,0,False,1,17,True,False,1
175,2,0,False,5,4,True,False,1
62,1,0,False,1,36,True,False,1
43,1,0,False,1,0,True,False,1
45,1,0,False,1,25,True,False,1
33,1,0,False,1,11,True,False,1
175,2,0,False,5,4,True,False,1
64,0,0,False,2,2,True,False,1
51,0,0,False,2,10,True,False,1
27,0,0,False,1,4,True,False,1
37,1,0,False,1,7,True,False,1
33,1,0,False,1,7,True,False,1
29,1,0,False,1,6,True,False,1
28,1,0,False,1,7,True,False,1
22,0,0,False,1,0,True,True,1
28,0,0,False,1,0,True,True,1
34,1,0,False,1,16,True,False,1
42,0,0,False,2,5,True,False,1
40,1,0,False,1,12,True,False,1
20,0,0,False,1,0,True,False,1
23,0,0,False,1,1,True,False,1
23,0,0,False,1,1,True,False,1
22,0,0,False,1,0,True,False,1
28,1,0,False,1,5,True,False,1
22,0,0,False,1,0,True,True,1
28,0,0,False,0,10,True,False,1
31,0,0,False,0,12,True,False,1
33,0,0,False,1,13,True,False,1
29,2,0,False,1,7,True,False,1
46,2,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
20,0,0,False,1,0,True,False,1
27,1,0,False,1,5,True,False,1
40,0,0,False,1,14,True,False,1
23,0,0,False,1,0,True,False,1
32,0,0,False,1,12,True,False,1
23,0,0,False,1,1,True,False,1
51,0,0,False,2,10,True,False,1
30,0,0,False,1,10,True,False,1
41,1,1,False,1,8,True,False,1
37,0,0,False,1,15,True,False,1
28,1,0,False,2,0,True,False,1
35,1,0,False,1,11,True,False,1
34,0,0,False,1,12,True,False,1
22,0,0,False,1,0,True,False,1
28,2,0,False,1,0,True,True,1
44,1,0,False,0,15,False,False,1
53,1,0,False,2,22,False,False,1
40,0,0,False,3,0,True,False,1
34,1,0,False,1,6,True,False,1
175,2,0,False,5,4,True,False,1
35,1,0,False,1,11,True,False,1
22,0,0,False,1,0,True,True,1
51,0,0,False,2,10,True,False,1
22,0,0,False,1,0,True,False,1
175,4,0,False,5,4,True,False,1
41,2,0,False,1,21,True,False,1
23,0,0,False,1,6,True,False,1
25,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
23,0,0,False,1,1,True,False,1
195,0,0,False,3,0,True,False,1
190,1,0,False,5,4,True,False,1
37,2,0,False,1,18,True,False,1
41,2,0,False,1,16,True,False,1
27,0,0,False,1,0,True,False,1
29,1,0,False,1,7,True,False,1
51,0,0,False,2,10,True,False,1
34,0,0,False,1,18,False,False,1
27,0,0,False,1,6,True,False,1
29,1,0,False,1,7,True,False,1
174,2,0,False,1,11,True,False,1
47,1,0,False,2,11,True,False,1
20,1,0,False,1,0,True,False,1
29,1,0,False,1,6,True,False,1
45,5,0,False,1,25,True,False,1
175,4,0,False,5,4,True,False,1
36,1,0,False,1,14,True,False,1
149,4,0,False,1,18,True,False,1
175,2,0,False,5,4,True,False,1
25,0,0,False,1,5,True,False,1
19,0,0,False,1,0,True,False,1
38,0,0,False,1,8,True,False,1
38,1,0,False,1,14,True,False,1
62,1,0,False,1,36,True,False,1
23,0,0,False,1,0,True,False,1
39,0,0,False,1,8,True,False,1
20,1,0,False,1,0,True,False,1
28,1,0,False,1,6,True,False,1
25,0,0,False,1,8,True,False,1
21,1,0,False,1,0,True,False,1
30,0,0,False,1,10,True,False,1
26,1,0,False,1,9,True,False,1
190,1,0,False,5,4,True,False,1
173,2,0,False,5,4,True,False,1
26,1,0,False,1,0,True,False,1
44,0,0,False,1,9,True,False,1
26,0,0,False,1,7,False,False,1
79,2,0,False,1,46,True,False,1
37,0,0,False,1,17,True,False,1
27,0,0,False,1,0,False,True,1
26,0,0,False,1,6,True,False,1
66,5,0,False,1,41,True,False,1
42,4,0,False,1,22,True,False,1
47,1,0,False,1,28,True,False,1
78,1,0,False,4,13,True,False,1
22,0,0,False,1,0,True,False,1
59,2,0,False,1,9,True,False,1
21,1,0,False,1,0,True,False,1
190,3,0,False,5,4,True,False,1
46,0,0,False,3,7,True,False,1
51,2,0,False,1,8,False,False,1
34,1,0,False,1,12,True,False,1
28,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
34,1,0,False,1,5,True,False,1
22,0,0,False,1,0,True,False,1
28,0,0,False,1,0,True,True,1
29,1,0,False,1,7,True,False,1
51,0,0,False,2,10,True,False,1
44,4,0,False,1,24,True,False,1
175,3,0,False,5,4,True,False,1
29,0,0,False,1,9,True,False,1
47,0,0,False,3,3,True,False,1
175,4,0,False,5,4,True,False,1
38,1,0,False,1,14,True,False,1
134,3,0,False,4,4,True,False,1
37,3,0,False,1,17,True,False,1
22,0,0,False,1,0,True,True,1
35,1,0,False,1,12,True,False,1
27,0,0,False,1,0,True,False,1
63,1,0,False,1,44,True,False,1
35,1,0,False,1,11,True,False,1
36,2,0,False,1,4,True,False,1
27,0,0,False,1,6,True,False,1
22,0,0,False,1,0,True,True,1
67,4,0,False,2,4,True,False,1
32,2,0,False,1,9,True,False,1
240,3,0,False,1,3,True,False,1
34,1,0,False,1,12,True,False,1
51,0,0,False,2,10,True,False,1
22,0,0,False,1,0,True,False,1
39,0,0,False,1,14,True,False,1
33,2,0,False,1,2,True,False,1
20,0,0,False,1,0,True,False,1
23,0,0,False,1,0,True,False,1
83,0,0,False,1,0,True,False,1
42,3,0,False,1,22,True,False,1
175,3,0,False,5,4,True,False,1
40,1,0,False,1,15,True,False,1
38,1,0,False,1,13,True,False,1
22,0,0,False,1,0,True,True,1
28,1,0,False,1,5,True,False,1
37,2,0,False,1,17,True,False,1
28,1,0,False,1,5,True,False,1
22,0,0,False,1,0,True,True,1
30,1,0,False,1,4,True,False,1
28,1,0,False,1,6,True,False,1
57,0,1,False,3,8,True,False,1
36,2,0,False,1,16,True,False,1
33,0,0,False,1,11,True,False,1
21,1,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
64,1,0,False,2,18,True,False,1
35,2,0,False,1,15,True,False,1
123,7,0,False,1,38,True,False,1
35,2,0,False,1,15,True,False,1
22,0,0,False,1,0,True,True,1
53,4,0,False,3,5,True,False,1
45,0,0,False,3,5,True,False,1
80,1,0,False,2,24,True,False,1
36,1,0,False,1,9,True,False,1
28,0,0,False,1,0,True,True,1
23,0,0,False,1,0,True,False,1
26,1,0,False,1,4,True,False,1
23,0,0,False,1,1,True,False,1
21,1,0,False,1,0,True,False,1
74,1,0,False,2,19,True,False,1
28,0,0,False,1,0,True,True,1
38,0,0,False,1,18,True,False,1
30,1,0,False,1,8,True,False,1
114,2,0,False,4,3,True,False,1
42,2,0,False,1,25,True,False,1
30,0,0,False,1,10,True,False,1
35,0,0,False,1,10,True,False,1
175,1,0,False,5,4,True,False,1
27,0,0,False,1,0,True,False,1
31,2,0,False,1,7,True,False,1
190,3,0,False,5,4,True,False,1
28,0,0,False,1,9,True,False,1
74,1,0,False,1,36,True,False,1
34,1,0,False,1,10,True,False,1
28,0,0,False,1,0,True,True,1
43,2,0,False,1,19,True,False,1
24,0,0,False,0,9,False,False,1
175,2,0,False,5,4,True,False,1
24,1,0,False,1,3,True,False,1
44,0,0,False,2,4,True,False,1
30,2,0,False,1,7,True,False,1
21,1,0,False,1,0,True,False,1
54,3,0,False,1,15,True,False,1
22,0,0,False,1,0,True,False,1
33,1,0,False,0,11,True,False,1
175,4,0,False,5,4,True,False,1
50,2,0,False,2,16,True,False,1
64,1,0,False,1,36,True,False,1
21,1,0,False,1,0,True,False,1
35,1,0,False,1,7,True,False,1
34,0,0,False,1,0,True,False,1
30,0,0,False,1,10,True,False,1
46,6,0,False,1,26,True,False,1
40,3,0,False,1,20,True,False,1
21,1,0,False,1,0,True,False,1
37,0,0,False,1,12,True,False,1
30,1,0,False,1,6,True,False,1
27,1,0,False,1,6,True,False,1
77,0,0,True,1,5,False,False,1
22,0,0,False,1,0,True,True,1
62,1,0,False,1,36,True,False,1
158,3,0,False,5,4,True,False,1
28,0,0,False,1,0,True,True,1
34,1,0,False,1,5,True,False,1
26,0,0,False,1,0,True,False,1
181,1,0,False,5,4,True,False,1
35,0,0,False,1,10,True,False,1
21,1,0,False,1,0,True,False,1
31,0,0,False,1,6,True,False,1
26,0,0,False,1,0,True,False,1
175,3,0,False,5,4,True,False,1
175,2,0,False,5,4,True,False,1
26,0,0,False,1,9,True,False,1
28,0,0,False,1,0,True,True,1
21,0,0,False,1,0,False,False,1
66,1,0,False,1,36,True,False,1
22,0,0,False,1,0,True,True,1
23,0,0,False,1,1,True,False,1
34,1,0,False,1,5,True,False,1
29,2,0,False,1,7,True,False,1
42,0,0,False,1,17,True,False,1
22,0,0,False,1,0,True,False,1
32,2,0,False,1,10,True,False,1
146,0,0,False,4,4,True,False,1
20,0,0,False,1,0,True,False,1
178,6,0,False,5,4,True,False,1
29,1,0,False,1,7,True,False,1
41,4,0,False,1,21,True,False,1
207,4,0,False,1,3,True,False,1
52,1,0,False,2,0,True,False,1
64,0,0,False,1,0,True,False,1
33,1,0,False,1,11,True,False,1
33,0,0,False,1,13,True,False,1
132,0,0,False,2,5,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
35,1,0,False,1,5,True,False,1
45,0,0,False,1,15,True,False,1
59,2,0,False,1,9,True,False,1
43,1,0,False,1,18,True,False,1
47,3,0,False,1,27,True,False,1
44,0,0,False,1,0,True,False,1
72,6,0,False,1,32,True,False,1
51,0,0,False,2,10,True,False,1
21,1,0,False,1,0,True,False,1
42,1,0,False,1,23,True,False,1
53,1,0,False,3,18,True,False,1
34,0,0,False,1,17,True,False,1
33,0,0,False,1,13,True,False,1
65,1,0,False,1,44,True,False,1
69,1,0,False,1,47,True,False,1
37,0,0,False,1,8,True,False,1
24,0,0,False,1,0,True,False,1
22,0,0,False,2,0,True,False,1
23,0,0,False,1,1,True,False,1
36,0,0,False,1,16,True,False,1
28,1,0,False,1,7,True,False,1
34,1,0,False,2,0,False,False,1
30,0,0,False,1,10,True,False,1
22,0,0,False,1,0,True,True,1
19,0,0,False,1,0,True,False,1
54,0,0,False,1,29,True,False,1
29,1,0,False,1,7,True,False,1
21,1,0,False,1,0,True,False,1
19,0,0,False,1,0,True,False,1
30,0,0,False,1,10,False,False,1
23,0,0,False,1,1,True,False,1
83,0,0,False,1,63,True,False,1
167,3,0,False,5,4,True,False,1
32,0,0,False,1,12,True,False,1
38,1,0,False,1,11,True,False,1
57,2,0,False,2,23,True,False,1
22,1,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
38,0,0,False,1,8,True,False,1
64,1,0,False,1,36,True,False,1
42,1,0,False,1,14,True,False,1
178,1,0,False,5,4,True,False,1
43,1,0,False,1,10,True,False,1
38,0,0,False,1,0,True,False,1
167,1,0,False,5,4,True,False,1
28,1,0,False,1,6,True,False,1
32,0,0,False,1,15,True,False,1
42,3,0,False,1,18,True,False,1
167,2,0,False,5,4,True,False,1
30,0,0,False,1,10,True,False,1
34,1,0,False,1,10,True,False,1
34,0,0,False,1,9,True,False,1
21,1,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
20,0,0,False,1,0,True,False,1
44,3,0,False,0,7,False,False,1
23,0,0,False,1,1,True,False,1
20,0,0,True,1,5,True,False,1
25,0,0,False,1,0,True,False,1
30,0,0,False,1,10,True,False,1
39,1,0,False,1,11,True,False,1
22,0,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
175,2,0,False,5,4,True,False,1
34,1,0,False,1,12,True,False,1
26,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,False,1
38,1,0,False,1,7,True,False,1
41,1,0,False,1,9,True,False,1
41,1,0,False,1,17,True,False,1
44,0,0,False,1,19,True,False,1
35,1,0,False,1,14,True,False,1
22,0,0,False,1,0,True,True,1
23,0,0,False,1,1,True,False,1
22,0,0,False,1,0,True,True,1
67,0,0,False,2,0,True,False,1
29,0,0,False,1,9,True,False,1
56,0,0,False,1,36,True,False,1
167,1,0,False,5,4,True,False,1
36,0,0,False,1,19,True,False,1
190,1,0,False,5,4,True,False,1
34,0,0,False,1,14,True,False,1
33,0,0,False,1,13,True,False,1
39,3,0,False,1,19,False,False,1
21,1,0,False,1,0,True,False,1
30,0,0,False,1,10,True,False,1
45,2,0,False,1,21,True,False,1
178,3,0,False,5,4,True,False,1
64,4,0,False,2,4,True,False,1
21,1,0,False,1,0,True,False,1
51,0,0,False,2,10,True,False,1
21,0,0,False,1,0,True,False,1
67,0,0,False,3,0,True,False,1
137,2,0,False,4,4,True,False,1
21,1,0,False,1,0,True,False,1
37,2,0,False,1,9,True,False,1
55,0,0,False,4,11,False,False,1
192,3,0,False,1,0,True,True,1
28,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
181,3,0,False,5,4,True,False,1
47,0,0,False,3,3,True,False,1
29,0,0,False,1,3,True,False,1
44,0,0,False,3,5,True,False,1
66,0,1,False,1,7,True,False,1
190,2,0,False,5,4,True,False,1
190,2,0,False,5,4,True,False,1
23,0,0,False,1,1,True,False,1
30,1,0,False,1,9,True,False,1
22,0,0,False,1,0,True,False,1
35,0,0,False,1,18,True,False,1
22,0,0,False,1,0,True,False,1
175,3,0,False,5,4,True,False,1
39,1,0,False,1,7,True,False,1
31,1,0,False,1,7,True,False,1
23,0,0,False,1,1,True,False,1
22,0,0,False,1,0,True,False,1
28,0,0,False,1,0,True,True,1
35,1,0,False,1,15,True,False,1
41,0,0,False,3,5,True,False,1
175,1,0,False,5,4,True,False,1
37,3,0,False,1,17,True,False,1
27,0,0,False,0,0,True,False,1
36,0,0,False,1,1,True,False,1
190,4,0,False,5,4,True,False,1
22,0,0,False,1,0,True,False,1
38,0,0,False,1,9,True,False,1
39,2,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
43,2,0,False,0,25,True,False,1
35,0,0,False,1,10,True,False,1
36,2,0,False,1,9,True,False,1
33,1,0,False,1,11,True,False,1
26,0,0,False,1,6,True,False,1
21,1,0,False,1,0,True,False,1
38,0,0,False,1,0,True,False,1
27,1,0,False,1,6,True,False,1
32,1,0,False,1,6,True,False,1
23,0,0,False,1,0,True,False,1
21,1,0,False,1,0,True,False,1
68,2,0,False,2,19,True,False,1
42,0,0,False,1,22,True,False,1
64,1,0,False,1,36,True,False,1
54,0,0,False,1,32,True,False,1
37,0,0,False,1,8,True,False,1
83,4,0,False,1,50,True,False,1
40,1,0,False,1,21,True,False,1
190,3,0,False,5,4,True,False,1
286,1,0,True,1,5,False,False,1
30,0,0,False,1,12,True,False,1
30,1,0,False,0,3,True,False,1
23,0,0,False,1,1,True,False,1
48,1,0,False,1,28,True,False,1
22,0,0,False,1,0,True,True,1
175,2,0,False,5,4,True,False,1
32,0,0,False,1,0,True,True,1
23,0,0,False,1,1,True,False,1
190,3,0,False,5,4,True,False,1
45,1,0,False,1,17,True,False,1
35,1,0,False,0,7,False,False,1
127,2,0,False,4,3,True,False,1
41,2,0,False,0,25,True,False,1
22,0,0,False,1,0,True,False,1
123,0,0,False,2,0,True,False,1
46,0,0,False,2,23,True,False,1
22,0,0,False,1,0,True,False,1
743,8,0,False,2,10,True,False,1
30,0,0,False,1,10,True,False,1
22,0,0,False,1,6,True,False,1
28,2,0,False,1,7,True,False,1
22,0,0,False,1,0,True,False,1
24,0,0,False,1,5,True,False,1
175,2,0,False,5,4,True,False,1
29,0,0,False,1,0,False,True,1
37,1,0,False,1,0,True,False,1
28,1,0,False,1,6,True,False,1
38,1,0,False,2,9,True,False,1
175,2,0,False,5,4,True,False,1
39,2,0,False,1,15,True,False,1
39,0,0,False,2,5,True,False,1
178,2,0,False,5,4,True,False,1
27,1,0,False,1,5,True,False,1
28,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,False,1
36,0,0,False,1,0,True,False,1
175,1,0,False,5,4,True,False,1
117,1,0,False,1,36,True,False,1
21,0,0,False,1,5,False,False,1
22,0,0,False,1,0,True,True,1
62,1,0,False,1,36,True,False,1
21,1,0,False,1,0,True,False,1
175,3,0,False,5,4,True,False,1
51,0,0,False,2,10,True,False,1
37,1,0,False,1,0,True,False,1
44,1,0,False,1,27,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,False,1
190,2,0,False,5,4,True,False,1
21,1,0,False,1,0,True,False,1
190,3,0,False,5,4,True,False,1
54,1,0,False,2,0,True,False,1
61,1,0,False,1,36,True,False,1
167,2,0,False,5,4,True,False,1
101,0,1,False,2,56,True,False,1
41,1,0,False,1,10,False,False,1
25,0,0,False,1,0,True,False,1
24,1,0,False,1,0,False,False,1
27,0,0,False,1,7,True,False,1
33,1,0,False,1,9,True,False,1
40,0,0,False,1,15,True,False,1
21,1,0,False,1,0,True,False,1
175,2,0,False,5,4,True,False,1
21,1,0,False,1,0,True,False,1
25,1,0,False,1,0,True,False,1
28,1,0,False,1,5,True,False,1
33,0,0,False,1,16,True,False,1
385,3,0,True,3,5,False,False,1
40,3,0,False,1,20,True,False,1
41,0,0,False,1,16,False,False,1
21,1,0,False,1,0,True,False,1
26,1,0,False,1,9,True,False,1
33,1,0,False,1,9,True,False,1
324,1,0,False,1,7,True,False,1
175,4,0,False,5,4,True,False,1
32,0,0,False,0,16,True,False,1
34,0,0,False,2,6,True,False,1
39,0,0,False,1,14,True,False,1
23,0,0,False,1,6,True,False,1
29,0,0,True,2,6,False,False,1
190,3,0,False,5,4,True,False,1
36,0,0,False,2,3,True,False,1
123,1,0,False,3,4,True,False,1
167,3,0,False,5,4,True,False,1
164,4,0,False,1,33,False,False,1
41,1,0,False,2,0,True,False,1
37,1,0,False,1,11,True,False,1
31,0,0,False,1,14,True,False,1
36,0,0,False,1,11,False,False,1
53,0,0,False,2,0,True,False,1
69,1,0,False,5,0,False,False,1
30,0,0,False,1,10,True,False,1
29,1,0,False,1,7,True,False,1
28,1,0,False,1,6,True,False,1
39,2,0,False,1,19,True,False,1
175,2,0,False,5,4,True,False,1
51,0,0,False,2,10,True,False,1
82,6,0,False,2,39,False,False,1
30,1,0,False,1,8,True,False,1
28,0,0,False,1,0,True,True,1
32,0,0,False,1,12,True,False,1
47,2,0,False,1,15,True,False,1
65,0,0,False,3,0,True,False,1
29,2,0,False,1,7,True,False,1
62,1,0,False,1,36,True,False,1
83,0,0,False,1,63,True,False,1
35,0,0,False,1,14,True,False,1
85,1,0,False,1,36,True,False,1
44,2,0,False,1,25,True,False,1
20,0,0,False,1,0,True,False,1
40,1,0,False,1,15,True,False,1
90,1,0,False,1,36,True,False,1
22,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
34,0,0,False,1,14,True,False,1
38,1,0,False,1,13,True,False,1
42,1,0,False,0,15,False,False,1
21,1,0,False,1,0,True,False,1
95,1,0,False,3,4,True,False,1
32,2,0,False,1,10,True,False,1
42,1,0,False,2,14,True,False,1
27,1,0,False,1,7,True,False,1
21,1,0,False,1,0,True,False,1
22,0,0,False,1,0,True,False,1
27,1,0,False,1,5,True,False,1
175,3,0,False,5,4,True,False,1
23,0,0,False,1,0,True,False,1
58,0,0,False,1,37,False,False,1
44,0,0,False,2,15,True,False,1
33,1,0,False,1,9,True,False,1
35,1,0,False,1,11,True,False,1
51,0,0,False,2,10,True,False,1
22,0,0,False,1,0,True,True,1
67,0,0,False,2,7,False,False,1
22,0,0,False,1,0,True,True,1
38,0,0,False,1,13,True,False,1
22,0,0,True,1,5,True,False,1
22,0,0,False,1,0,True,False,1
175,4,0,False,5,4,True,False,1
36,2,0,False,1,9,True,False,1
35,1,0,False,1,7,True,False,1
21,1,0,False,1,0,True,False,1
23,0,0,False,1,1,True,False,1
59,1,0,False,1,36,True,False,1
22,0,0,False,1,0,True,True,1
47,0,0,False,3,5,True,False,1
39,1,0,False,1,19,True,False,1
31,0,0,False,1,14,True,False,1
59,1,0,False,1,36,True,False,1
36,1,0,False,1,11,True,False,1
38,0,0,False,1,13,True,False,1
51,0,0,False,2,10,True,False,1
22,0,0,False,1,0,True,False,1
23,0,0,False,1,1,True,False,1
38,0,0,False,1,18,True,False,1
131,0,0,False,4,4,True,False,1
21,1,0,False,1,0,True,False,1
83,0,0,False,3,4,True,False,1
20,0,0,False,1,0,True,False,1
28,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
40,0,0,False,1,3,False,False,1
37,2,0,False,1,9,True,False,1
181,2,0,False,5,4,True,False,1
35,0,0,False,2,0,True,False,1
67,0,0,False,2,0,True,False,1
28,0,0,False,1,8,True,False,1
34,0,0,False,1,0,False,False,1
175,4,0,False,5,4,True,False,1
21,1,0,False,1,0,True,False,1
22,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,True,1
40,0,0,False,2,2,True,False,1
53,4,0,False,1,33,True,False,1
44,2,0,False,1,19,True,False,1
79,0,0,False,2,0,False,False,1
175,1,0,False,5,4,True,False,1
25,1,0,False,1,0,True,False,1
59,0,1,False,1,0,True,False,1
25,1,0,False,1,8,True,False,1
40,5,0,False,1,20,True,False,1
37,2,0,False,1,17,True,False,1
47,7,0,False,1,27,True,False,1
62,1,0,False,1,36,True,False,1
26,0,0,False,1,10,True,False,1
38,1,0,False,1,15,True,False,1
190,2,0,False,5,4,True,False,1
175,3,0,False,5,4,True,False,1
68,4,0,False,1,4,True,False,1
55,0,0,False,4,11,False,False,1
23,0,0,False,1,0,True,False,1
38,0,0,False,1,18,True,False,1
22,0,0,False,1,0,True,False,1
67,0,0,False,1,46,True,False,1
42,0,0,False,1,17,True,False,1
26,1,0,False,0,0,False,False,1
181,1,0,False,5,4,True,False,1
45,2,0,False,0,15,True,False,1
104,0,0,False,5,3,True,False,1
26,0,0,False,1,0,True,False,1
175,2,0,False,5,4,True,False,1
27,1,0,False,1,5,True,False,1
34,1,0,False,1,5,True,False,1
23,0,0,False,1,0,True,False,1
190,1,0,False,5,4,True,False,1
120,3,0,False,6,43,True,False,1
51,0,0,False,2,10,True,False,1
33,0,0,False,2,3,True,False,1
39,1,0,False,1,11,True,False,1
38,0,0,False,1,13,True,False,1
31,0,0,False,1,11,True,False,1
33,0,0,False,1,13,True,False,1
41,0,0,False,3,5,True,False,1
31,2,0,False,1,9,True,False,1
37,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
23,0,0,False,1,1,True,False,1
22,0,0,False,1,0,True,True,1
36,1,0,False,1,12,True,False,1
22,0,0,False,1,0,True,True,1
167,4,0,False,5,4,True,False,1
39,0,0,False,1,3,True,False,1
26,0,0,False,1,8,True,False,1
44,5,0,False,1,24,True,False,1
34,1,0,False,1,10,True,False,1
39,3,0,False,1,19,True,False,1
41,0,0,False,1,16,True,False,1
54,0,0,False,1,15,True,False,1
83,0,0,False,1,0,True,False,1
85,1,1,False,1,10,True,False,1
41,5,0,False,1,21,True,False,1
37,2,0,False,0,19,False,False,1
61,0,0,False,4,0,False,False,1
54,0,0,False,4,0,False,False,1
29,0,0,False,1,3,True,False,1
23,0,0,False,1,1,True,False,1
29,0,0,False,1,0,True,True,1
21,1,0,False,1,0,True,False,1
24,0,0,False,1,0,True,True,1
42,0,0,False,1,17,True,False,1
30,0,0,False,1,0,True,False,1
62,1,0,False,1,36,True,False,1
23,0,0,False,1,1,True,False,1
100,0,0,False,7,0,False,False,1
35,1,0,False,1,5,True,False,1
37,0,0,False,1,8,True,False,1
26,0,0,False,1,0,True,False,1
41,1,0,False,1,13,True,False,1
44,1,0,False,1,0,True,False,1
38,2,0,False,1,14,True,False,1
33,1,0,False,1,11,True,False,1
73,0,0,False,4,4,True,False,1
29,1,0,False,1,7,True,False,1
23,0,0,False,1,1,True,False,1
45,1,0,False,1,26,True,False,1
29,0,0,False,1,12,True,False,1
26,2,0,False,1,0,True,True,1
36,0,0,False,1,11,False,False,1
98,0,0,False,4,3,True,False,1
22,0,0,False,1,0,True,False,1
22,0,0,False,1,0,True,True,1
22,0,0,False,1,0,True,False,1
175,6,0,False,5,4,True,False,1
35,1,0,False,1,11,True,False,1
22,0,0,True,1,5,True,False,1
46,1,0,False,1,27,True,False,1
33,0,0,False,1,13,True,False,1
22,0,0,False,1,0,True,False,1
38,1,0,False,1,14,True,False,1
21,0,0,True,1,4,True,False,1
23,0,0,False,1,1,True,False,1
32,0,0,False,1,15,True,False,1
59,1,0,False,1,9,True,False,1
61,0,0,False,1,1,True,False,1
39,3,0,False,1,19,True,False,1
20,0,0,False,1,0,True,False,1
32,1,0,False,1,11,True,False,1
175,2,0,False,5,4,True,False,1
61,0,0,False,5,0,True,False,1
190,3,0,False,5,4,True,False,1
29,1,0,False,1,6,True,False,1
56,0,1,False,2,0,True,True,1
49,0,0,False,4,0,True,False,1
58,3,0,False,1,38,True,False,1
51,0,0,False,1,1,True,False,1
30,0,0,False,1,6,True,False,1
82,0,0,False,2,9,True,False,1
265,0,0,False,1,3,True,False,1
67,3,0,False,1,38,True,False,1
22,0,0,False,1,0,True,True,1
29,1,0,False,1,7,True,False,1
35,1,0,False,1,11,True,False,1
64,2,0,False,1,36,True,False,1
47,0,0,False,3,5,True,False,1
175,1,0,False,5,4,True,False,1
44,1,0,False,1,20,True,False,1
25,0,0,False,1,5,True,False,1
21,1,0,False,1,0,True,False,1
28,0,0,False,1,0,True,True,1
